Region,Maker,Brand,Model,Model year,Supplier,Products,Component category,Category
China,Tesla China,Tesla,Model Y (RR) (China),2020,Shanghai Baolong Automotive Corporation,TPMS transmitter,Tire Pressure Monitoring System,Electrical
China,Tesla China,Tesla,Model Y (RR) (China),2020,Shanghai Baolong Automotive Corporation,TPMS valve,Tire Pressure Monitoring System,Electrical
China,Tesla China,Tesla,Model Y (RR) (China),2020,"Far East Cable Co., Ltd.",High-voltage wiring harness,Wiring Harness,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,Toyota Industries Corporation,Electric A/C compressor,A/C Compressor,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,Bosch [Robert Bosch LLC],"ADAS ECU restraint control module (Sourced by MUNRO & ASSOCIATES, USA)",Advanced Driver Assistance ECU,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,"Harman International Industries, Inc.","Radio (Sourced by MUNRO & ASSOCIATES, USA)",Car Audio,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,Faurecia SE (FORVIA faurecia),"Infotainment screen (Sourced by MUNRO & ASSOCIATES, USA)",Display,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,TE Connectivity Corporation,"Connector housing (Sourced by MUNRO & ASSOCIATES, USA)",Electrical Connector,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,TE Connectivity Corporation,"Connector shield (Sourced by MUNRO & ASSOCIATES, USA)",Electrical Connector,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,KSR International Inc.,"Electronic throttle control (Sourced by MUNRO & ASSOCIATES, USA)",Electronic Control Unit,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,Continental AG,"Front radar (Sourced by MUNRO & ASSOCIATES, USA)",Milliwave and Laser Radar / LiDAR,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,Bosch [Robert Bosch LLC],Power seat motor,Motor / Actuator,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,Bosch [Robert Bosch LLC],Steering column motor,Motor / Actuator,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,IGB Automotive Ltd.,"Seat occupant detection sensor (Sourced by MUNRO & ASSOCIATES, USA)",Occupant Detection System,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,Valeo Group,"Parking sensor (Sourced by MUNRO & ASSOCIATES, USA)",Park Assist System,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,"Littelfuse, Inc.","Fuse (Sourced by MUNRO & ASSOCIATES, USA)",Relay / Fuse,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,DAA Draexlmaier Automotive of America LLC,"Door lock switch (Sourced by MUNRO & ASSOCIATES, USA)",Switch,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,"HBPO North America, Inc.","Ambient air temperature sensor (Sourced by MUNRO & ASSOCIATES, USA)",Temperature Sensor,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,Aptiv PLC (Formerly Delphi Automotive PLC),"A/C wire harness connector (Sourced by MUNRO & ASSOCIATES, USA)",Wiring Harness,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,Yazaki North America Inc.,"Battery cable (Sourced by MUNRO & ASSOCIATES, USA)",Wiring Harness,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,Yazaki North America Inc.,"Door wiring harness (Sourced by MUNRO & ASSOCIATES, USA)",Wiring Harness,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,Aptiv PLC (Formerly Delphi Automotive PLC),"Wire harness for wireless smartphone charger (Sourced by MUNRO & ASSOCIATES, USA)",Wiring Harness,Electrical
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"Nanjing Aotecar New Energy Technology Co., Ltd.",Electric A/C compressor,A/C Compressor,Electrical
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"Hanon Systems (Dalian) Co., Ltd.",Electric A/C compressor,A/C Compressor,Electrical
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"Hanon Auto Parts (Shanghai) Co., Ltd.",Air Conditioning System,Air Conditioning / HVAC,Electrical
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"Zhejiang Sanhua Automotive Components Co., Ltd.",Electronic expansion valve,Air Conditioning / HVAC,Electrical
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"NavInfo Co., Ltd.",Car navigation system,Car Navigation System,Electrical
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"Hon Hai Precision Industry Co., Ltd.",Center information display,Display,Electrical
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"Dongfeng Electric Drive Systems Co., Ltd. (Formerly Dongfeng Automobile Electronics Co., Ltd.)",Cluster,Meter,Electrical
China,Tesla China,Tesla,Model 3 (RR) (China),2019,Valeo Group,Milliwave Radar,Milliwave and Laser Radar / LiDAR,Electrical
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"Dias Automotive Electronic Systems Co., Ltd.",Arround view camera,On-board Camera,Electrical
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"Mobileye (Shanghai) Automotive Service Co., Ltd.",On-board camera,On-board Camera,Electrical
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"Jiangsu Rixing Electronics Co., Ltd.",Interior mirror wiring harness,Wiring Harness,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2019,Sanden Corporation (Formerly Sanden Holdings Corporation),A/C compressor pump,A/C Compressor,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2019,Hanon Systems (Formerly Halla Visteon Climate Control),Electric A/C compressor,A/C Compressor,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2019,NVIDIA Corporation,ADAS ECU,Advanced Driver Assistance ECU,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2019,Continental AG,ADAS ECU,Advanced Driver Assistance ECU,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2019,Infineon Technologies Americas Corp.,ADAS MCU,Advanced Driver Assistance ECU,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2019,NVIDIA Corporation,ADAS processor,Advanced Driver Assistance ECU,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2019,Valeo Group,Evaporator core,Air Conditioning / HVAC,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2019,I.G.Bauerhin GmbH,Passenger detection sensor,Occupant Detection System,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2019,Gentex Corporation,Garage door opener ECU,Telematics,Electrical
Americas,Tesla,Tesla,Model S (USA),2019,Hanon Systems (Formerly Halla Visteon Climate Control),Electric A/C compressor,A/C Compressor,Electrical
Americas,Tesla,Tesla,Model S (USA),2019,Air International (USA) Inc.,Electric A/C compressor,A/C Compressor,Electrical
Americas,Tesla,Tesla,Model S (USA),2019,Gentex Corporation,Garage door opener ECU,Telematics,Electrical
Americas,Tesla,Tesla,Model X (USA),2019,"Hanon Systems Alabama Corp.
(Formerly Halla Visteon Climate Systems Alabama Corporation",A/C compressor,A/C Compressor,Electrical
Americas,Tesla,Tesla,Model X (USA),2019,Modine Manufacturing Company,Condenser,Condenser,Electrical
Americas,Tesla,Tesla,Model X (USA),2019,SPAL Automotive USA,Condenser,Condenser,Electrical
Americas,Tesla,Tesla,Model X (USA),2019,Bosch [Robert Bosch LLC],Front radar sensor,Milliwave and Laser Radar / LiDAR,Electrical
Americas,Tesla,Tesla,Model X (USA),2019,Bosch [Robert Bosch LLC],Blower motor,Motor / Actuator,Electrical
China,Tesla China,Tesla,Model Y (RR) (China),2019,"Nanjing Aotecar New Energy Technology Co., Ltd.",Electric A/C compressor,A/C Compressor,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2018,Hanon Systems (Formerly Halla Visteon Climate Control),"HVAC compressor (Sourced by MUNRO & ASSOCIATES, USA)",A/C Compressor,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2018,Continental AG,Air conditioning line,A/C Hoses,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2018,Bosch [Robert Bosch LLC],"ADAS ECU restraint control module (Sourced by MUNRO & ASSOCIATES, USA)",Advanced Driver Assistance ECU,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2018,NVIDIA Corporation,"Advanced Driver Assistance System (ADAS)(Sourced by MUNRO & ASSOCIATES, USA)",Advanced Driver Assistance ECU,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2018,Faurecia SE (FORVIA faurecia),"Air vent duct motor (Sourced by MUNRO & ASSOCIATES, USA)",Air Conditioning / HVAC,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2018,Valeo Group,"Evaporator (Sourced by MUNRO & ASSOCIATES, USA)",Air Conditioning / HVAC,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2018,Valeo Group,"HVAC Unit Body (Sourced by MUNRO & ASSOCIATES, USA)",Air Conditioning / HVAC,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2018,MD ELEKTRONIK GmbH,Antenna sub-assembly,Antenna,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2018,"Harman International Industries, Inc.","Radio antenna (Sourced by MUNRO & ASSOCIATES, USA)",Antenna,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2018,Lumberg Connect GmbH,Connector,Electrical Connector,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2018,Kongsberg Automotive ASA,Seat heat,Heater,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2018,Seger Ses Ve Elektrikli Gerecler San. A. S.,"Horn assembly (Sourced by MUNRO & ASSOCIATES, USA)",Horn,Electrical
China,Tesla China,Tesla,Model 3 (RR) (China),2023,"Shanghai Delian Chemical Co., Ltd.",Glass bonding,Fastener,General/Smallparts
China,Tesla China,Tesla,Model Y (4WD) (China),2023,"Shanghai Delian Chemical Co., Ltd.",Glass bonding,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model Y (USA),2023,WR Controls USA,Door latch cable,Control Cable,General/Smallparts
Americas,Tesla,Tesla,Model Y (USA),2023,EFC International,Clip,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model Y (USA),2023,EFC International,Hex nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model Y (USA),2023,EFC International,Panel fastener,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model Y (USA),2023,"Faurecia Interior Systems, Inc.-Auburn Hills MI",Rear seat frame bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model Y (USA),2023,EFC International,Trim clip,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model Y (USA),2023,EFC International,Weatherstrip clip,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model Y (USA),2023,"MacLean-Fogg Component Solutions, LLC",Wheel fastener,Fastener,General/Smallparts
China,Tesla China,Tesla,Model 3 (RR) (China),2022,"Ningbo Tuopu Group Co., Ltd.(Formerly Ningbo Tuopu Brake System Co., Ltd.)",Wheel housing insulator,Acoustic Insulator,General/Smallparts
China,Tesla China,Tesla,Model 3 (RR) (China),2022,"Shanghai Delian Chemical Co., Ltd.",Glass bonding,Fastener,General/Smallparts
China,Tesla China,Tesla,Model Y (4WD) (China),2022,"Shanghai Delian Chemical Co., Ltd.",Glass bonding,Fastener,General/Smallparts
Europe,Tesla,Tesla,Model Y (Germany),2022,KSM Castings Group GmbH,Bearing,Bearing,General/Smallparts
Europe,Tesla,Tesla,Model Y (Germany),2022,HellermannTyton GmbH,Cable bundling and fastening elements,Fastener,General/Smallparts
Europe,Tesla,Tesla,Model Y (Germany),2022,Fraenkische Rohrwerke Gebr. Kirchner GmbH & Co. KG,Clip,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model Y (USA),2022,WR Controls USA,Door latch cable,Control Cable,General/Smallparts
Americas,Tesla,Tesla,Model Y (USA),2022,EFC International,Clip,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model Y (USA),2022,EFC International,Hex nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model Y (USA),2022,EFC International,Panel fastener,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model Y (USA),2022,"Faurecia Interior Systems, Inc.-Auburn Hills MI",Rear seat frame bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model Y (USA),2022,EFC International,Trim clip,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model Y (USA),2022,EFC International,Weatherstrip clip,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model Y (USA),2022,"MacLean-Fogg Component Solutions, LLC",Wheel fastener,Fastener,General/Smallparts
China,Tesla China,Tesla,Model 3 (RR) (China),2021,"Ningbo Xusheng Auto Technology Co., Ltd.",Inverter cover,Acoustic Insulator,General/Smallparts
China,Tesla China,Tesla,Model 3 (RR) (China),2021,"Ningbo Tuopu Group Co., Ltd.(Formerly Ningbo Tuopu Brake System Co., Ltd.)",Shock absorber bushing,Bush,General/Smallparts
China,Tesla China,Tesla,Model 3 (RR) (China),2021,"Jiangsu Changshu Automotive Trim Group Co., Ltd. (Formerly Changshu Automotive Trim Co., Ltd.)",Fastener,Fastener,General/Smallparts
China,Tesla China,Tesla,Model 3 (RR) (China),2021,"Shanghai Delian Chemical Co., Ltd.",Glass bonding,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Borgers Ohio, Inc.",Rear wheel arch liner,Acoustic Insulator,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"BizLink Technology, Inc.",AC 3 phase CP cable,Control Cable,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Exo-S Industrias, S.A. de C.V.",Cabin intake upper duct,Duct,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Axiom Plastics Inc.,HVAC inlet duct,Duct,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Norm Civata San. Ve Tic. A.S.,12V battery fitting bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",12V battery nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,QST International Corp.,12V battery screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Norm Civata San. Ve Tic. A.S.,2nd row seat back hardware bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,NIFCO America Corporation,2nd row seat cushion clip,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",A pillar trim clip,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,QST International Corp.,A/C compressor bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",A/C compressor screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Norm Civata San. Ve Tic. A.S.,A/C condenser bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Norm Civata San. Ve Tic. A.S.,A/C pipe and hose bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,QST International Corp.,A/C pipe bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",ABS module bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Acceleration sensor bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Acoustic insulator nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Air suspension system height controller nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Air suspension system height sensor nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",B pillar trim clip,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Battery cooling system nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,QST International Corp.,Body control ECU screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Body controller bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Body controller nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,QST International Corp.,Body wiring harness screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Norm Civata San. Ve Tic. A.S.,Brake booster nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Brake pedal bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Norm Civata San. Ve Tic. A.S.,Brake pedal nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,QST International Corp.,Bumper screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",C pillar trim clip,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Cabin filter nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,EFC International,Center console clip,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Center console screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Norm Civata San. Ve Tic. A.S.,Ceter console bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Norm Civata San. Ve Tic. A.S.,Charge port bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,QST International Corp.,Charge port screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,QST International Corp.,Coolant reservoir bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Norm Civata San. Ve Tic. A.S.,Dash support frame bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,QST International Corp.,Dash support frame bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Dash support frame nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Door trim clip,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",ESC sensor bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Exterior mirror bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Exterior trim fitting bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Nix of America,Exterior trim fitting push-pull rivet,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,EJOT Fastening Systems L.P.,Exterior trim fitting screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Front airbag bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Front body inner panel bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Norm Civata San. Ve Tic. A.S.,Front bumper carrier bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Front bumper fascia rivet,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Norm Civata San. Ve Tic. A.S.,Front coil spring and damper nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Norm Civata San. Ve Tic. A.S.,Front disc brake bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Front door hinge bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Norm Civata San. Ve Tic. A.S.,Front door hinge fitting bolt and washer,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,QST International Corp.,Front door hinge screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Norm Civata San. Ve Tic. A.S.,Front door latch bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Front door window glass bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Front energy absorber bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Norm Civata San. Ve Tic. A.S.,Front fender bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,QST International Corp.,Front inner panel bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Front knuckle bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Norm Civata San. Ve Tic. A.S.,Front knuckle nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Front lamp screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,QST International Corp.,Front luggage storage bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Nix of America,Front luggage storage sealing rivet,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Front outside door handle nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Blove Light Precision HK Co.,Ltd.",Front seat belt box clip,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Front seat belt screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Front seat controller bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Norm Civata San. Ve Tic. A.S.,Front seat slider bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Front seat slider bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,QST International Corp.,Front traction motor bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Front traction motor bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Mission Plastics, Inc.",Front trunk fender clip,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Norm Civata San. Ve Tic. A.S.,Front undertray bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Norm Civata San. Ve Tic. A.S.,Front undertray nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Front view camera screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Front window regulator nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",GPS antenna screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Headliner bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Futuris Automotive Components (Wuxi) Co., Ltd.",Headliner bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Norm Civata San. Ve Tic. A.S.,Heater bolt and washer,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Heater nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",High-voltage battery bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Norm Civata San. Ve Tic. A.S.,High-voltage battery bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Blove Light Precision HK Co.,Ltd.",High-voltage battery clip,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",High-voltage battery nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,QST International Corp.,High-voltage battery screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,QST International Corp.,High-voltage wiring harness bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",High-voltage wiring harness nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Horn bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Horn nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Impact sensor bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Integrated ECU nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Integrated ECU screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Interior camera screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Interior mirror screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",License plate mount screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Liftgate trim clip,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Motor bay absorber nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,QST International Corp.,Penthouse bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Penthouse bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Penthouse nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Norm Civata San. Ve Tic. A.S.,Penthouse nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,EJOT Fastening Systems L.P.,Penthouse screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Radar sensor bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,QST International Corp.,Radar sensor bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,QST International Corp.,Radio antenna screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,QST International Corp.,Radio bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Rear brake rotor bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Norm Civata San. Ve Tic. A.S.,Rear bumper bolt and washer,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Rear door window glass bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Rear end panel bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,Bollhoff Inc.,Rear end panel rivet nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Rear energy absorber nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Rear knuckle bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Rear lamp nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Rear outside door handle nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Rear seat belt bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model 3 (USA),2021,"Bossard, Inc",Rear seat frame bolt,Fastener,General/Smallparts
